status,layer,multi_layer,partial_layer,lb,ub,norms,mask_fn,threshold,edit_acc,test_acc
success,3,True,True,-1.0,1.0,l1n linf,gt,1,0.1483,0.9672
success,-7,True,True,-1000.0,1000.0,l1n linf,ge,0,0.1483,0.9672
success,4,True,True,-1000.0,100.0,l1n linf,gt,5,0.1483,0.9672
success,-7,True,True,-1000.0,100.0,l1n linf,le,0,0.1483,0.9672
success,3,True,True,-1.0,10.0,l1n linf,gt,0,0.1483,0.9672
success,3,True,False,-100.0,10.0,l1n linf,le,0,0.1483,0.9672
success,4,True,False,-1000.0,1.0,l1n linf,lt,-1,0.1483,0.9672
success,3,True,False,-1000.0,1.0,l1n linf,lt,0,0.1483,0.9672
success,4,True,False,-1.0,100.0,l1n linf,ge,0,0.1483,0.9672
success,-7,True,False,-100.0,10.0,l1n linf,lt,-1,0.1483,0.9672
success,-8,True,False,-10.0,1.0,l1n linf,lt,-5,0.1483,0.9672
success,4,True,True,-1000.0,1000.0,l1n linf,gt,1,0.1483,0.9672
success,3,True,False,-1000.0,1.0,l1n linf,gt,0,0.1483,0.9672
success,-7,True,True,-1.0,100.0,l1n linf,lt,-5,0.1483,0.9672
success,3,True,True,-1000.0,10.0,l1n linf,lt,-5,0.1483,0.9672
success,3,True,False,-1000.0,1.0,l1n linf,gt,1,0.1483,0.9672
success,3,True,True,-100.0,100.0,l1n linf,gt,5,0.1483,0.9672
success,4,True,True,-10.0,1.0,l1n linf,lt,-1,0.1483,0.9672
success,4,True,False,-1.0,1000.0,l1n linf,gt,0,0.1483,0.9672
success,-8,True,True,-1.0,1.0,l1n linf,gt,5,0.1483,0.9672
success,4,True,False,-1000.0,1000.0,l1n linf,lt,-1,0.1483,0.9672
success,-7,True,True,-100.0,100.0,l1n linf,gt,1,0.1483,0.9672
success,-7,True,False,-1.0,1.0,l1n linf,lt,-5,0.1483,0.9672
success,3,True,False,-10.0,1000.0,l1n linf,ge,0,0.1483,0.9672
success,-7,True,True,-1.0,100.0,l1n linf,ge,0,0.1483,0.9672
success,4,True,False,-1.0,1.0,l1n linf,ge,0,0.1483,0.9672
success,-7,True,False,-1.0,10.0,l1n linf,ge,0,0.1483,0.9672
success,-8,True,True,-1000.0,100.0,l1n linf,gt,5,0.1483,0.9672
success,6,True,False,-1000.0,0.1,l1n linf,le,0,0.1467,0.9558
success,-6,True,True,-1000.0,0.1,l1n linf,lt,0,0.1467,0.9558
success,6,True,True,-100.0,0.1,l1n linf,gt,0,0.1467,0.9558
success,-5,True,False,-10.0,0.1,l1n linf,lt,-1,0.1467,0.9558
success,6,True,False,-10.0,0.1,l1n linf,lt,-1,0.1467,0.9558
success,-5,True,False,-10.0,0.1,l1n linf,lt,-5,0.1467,0.9558
success,1,True,False,-1000.0,0.1,linf,lt,-5,0.1462,0.9154
success,-9,True,True,-1000.0,0.1,linf,le,0,0.1462,0.9154
success,2,True,False,-1000.0,0.1,linf,gt,1,0.1462,0.9154
success,2,True,True,-1000.0,0.1,linf,le,0,0.1462,0.9154
success,-3,True,False,-10.0,0.1,l1n linf,gt,5,0.1457,0.9567
success,8,True,False,-1.0,0.1,l1n linf,gt,0,0.1457,0.9567
success,-3,True,True,-10.0,0.1,l1n linf,gt,1,0.1457,0.9567
success,8,True,False,-10.0,0.1,l1n linf,lt,-1,0.1457,0.9567
success,-4,True,False,-10.0,0.1,l1n linf,lt,-5,0.1457,0.9567
success,-3,True,False,-100.0,0.1,l1n linf,gt,1,0.1457,0.9567
success,8,True,True,-1000.0,0.1,l1n linf,le,0,0.1457,0.9567
success,-3,True,False,-100.0,0.1,l1n linf,lt,-5,0.1457,0.9567
success,7,True,False,-100.0,0.1,l1n linf,lt,0,0.1457,0.9567
success,-4,True,False,-100.0,0.1,l1n linf,lt,-1,0.1457,0.9567
success,7,True,True,-100.0,0.1,l1n linf,lt,-1,0.1457,0.9567
success,-3,True,False,-1000.0,0.1,l1n linf,le,0,0.1457,0.9567
success,-3,True,False,-1000.0,0.1,l1n linf,lt,-5,0.1457,0.9567
success,-4,True,True,-100.0,0.1,l1n linf,gt,0,0.1457,0.9567
success,-4,True,True,-1.0,0.1,l1n linf,lt,0,0.1457,0.9567
success,-4,True,True,-100.0,0.1,l1n linf,ge,0,0.1457,0.9567
success,2,True,False,-10.0,0.1,linf,gt,0,0.1451,0.9152
success,1,True,True,-100.0,0.1,linf,ge,0,0.1444,0.9156
success,1,True,True,-100.0,0.1,linf,lt,-1,0.1444,0.9156
success,-3,True,False,-1000.0,0.1,l1 l1n,gt,0,0.1418,0.9675
success,-4,True,False,-100.0,0.1,l1 l1n,lt,-1,0.1418,0.9675
success,-4,True,True,-1000.0,0.1,l1,lt,0,0.1418,0.9675
success,7,True,True,-100.0,0.1,l1,ge,0,0.1418,0.9675
success,-4,True,False,-1000.0,0.1,l1n,lt,0,0.1418,0.9675
success,8,True,False,-100.0,0.1,l1n,gt,0,0.1418,0.9675
success,-3,True,False,-10.0,0.1,l1,gt,0,0.1418,0.9675
success,-4,True,False,-1000.0,0.1,l1n,le,0,0.1418,0.9675
success,-4,True,False,-1000.0,0.1,l1n,gt,0,0.1418,0.9675
success,-3,True,True,-1000.0,0.1,l1,lt,0,0.1418,0.9675
success,-3,True,True,-100.0,0.1,l1 l1n,gt,0,0.1418,0.9675
success,7,True,False,-10.0,0.1,l1 l1n,gt,5,0.1418,0.9675
success,-3,True,False,-100.0,0.1,l1n,gt,5,0.1418,0.9675
success,-4,True,True,-1000.0,0.1,l1 l1n,lt,-5,0.1418,0.9675
success,-3,True,False,-100.0,0.1,l1n,lt,-1,0.1418,0.9675
success,7,True,False,-1000.0,0.1,l1,gt,1,0.1418,0.9675
success,-3,True,False,-10.0,0.1,l1 l1n,le,0,0.1418,0.9675
success,-3,True,False,-100.0,0.1,l1,lt,0,0.1418,0.9675
success,7,True,True,-10.0,0.1,l1 l1n,ge,0,0.1418,0.9675
success,8,True,True,-1000.0,0.1,l1,gt,5,0.1418,0.9675
success,7,True,True,-10.0,0.1,l1,gt,0,0.1418,0.9675
success,7,True,False,-10.0,0.1,l1,lt,-1,0.1418,0.9675
success,8,True,False,-1000.0,0.1,l1 l1n,lt,-5,0.1418,0.9675
success,8,True,False,-10.0,0.1,l1 l1n,lt,-1,0.1418,0.9675
success,-4,True,True,-1000.0,0.1,l1,le,0,0.1418,0.9675
success,8,True,True,-1000.0,0.1,l1 l1n linf,lt,-1,0.1416,0.9675
success,-3,True,True,-10.0,0.1,linf,lt,-5,0.1416,0.9597
success,7,True,True,-1000.0,0.1,l1 l1n linf,gt,1,0.1416,0.9675
success,7,True,True,-10.0,0.1,l1 linf,gt,1,0.1416,0.9675
success,-4,True,True,-10.0,0.1,linf,gt,0,0.1416,0.9597
success,7,True,True,-1000.0,0.1,l1 l1n linf,le,0,0.1416,0.9675
success,-4,True,True,-1000.0,0.1,l1 linf,lt,0,0.1416,0.9675
success,7,True,True,-1000.0,0.1,l1 linf,lt,-1,0.1416,0.9675
success,8,True,False,-100.0,0.1,l1 linf,lt,0,0.1416,0.9675
success,-4,True,True,-10.0,0.1,l1 linf,lt,-5,0.1416,0.9675
success,-3,True,False,-10.0,0.1,l1 l1n linf,gt,0,0.1416,0.9675
success,7,True,True,-10.0,0.1,l1 linf,ge,0,0.1416,0.9675
success,7,True,False,-10.0,0.1,linf,lt,-5,0.1416,0.9597
success,7,True,False,-10.0,0.1,l1 l1n linf,lt,-1,0.1416,0.9675
success,-4,True,False,-1000.0,0.1,l1 l1n linf,gt,1,0.1416,0.9675
success,-4,True,False,-10.0,0.1,linf,le,0,0.1416,0.9597
success,8,True,True,-10.0,0.1,linf,lt,0,0.1416,0.9597
success,7,True,False,-1000.0,0.1,l1 l1n linf,lt,0,0.1416,0.9675
success,8,True,False,-10.0,0.1,l1 l1n linf,gt,5,0.1416,0.9675
success,-3,True,False,-10.0,0.1,l1 linf,lt,0,0.1416,0.9675
success,7,True,False,-10.0,0.1,l1 l1n linf,le,0,0.1416,0.9675
success,-4,True,True,-10.0,0.1,linf,le,0,0.1416,0.9597
success,8,True,True,-1000.0,0.1,l1 l1n linf,lt,0,0.1416,0.9675
success,8,True,True,-10.0,0.1,l1 linf,gt,1,0.1416,0.9675
success,-3,True,True,-100.0,0.1,l1 linf,ge,0,0.1416,0.9675
success,3,True,False,-0.1,10.0,l1 linf,le,0,0.1407,0.9299
success,-8,True,False,-0.1,10.0,l1n,gt,0,0.1405,0.9297
success,3,True,False,-0.1,10.0,l1 l1n linf,le,0,0.1405,0.9297
success,-8,True,True,-0.1,10.0,l1 l1n linf,gt,1,0.1405,0.9297
success,-8,True,True,-0.1,10.0,l1,gt,0,0.1405,0.9297
success,-7,True,False,-0.1,10.0,l1 l1n linf,gt,0,0.1405,0.9297
success,-8,True,False,-0.1,10.0,l1 l1n linf,lt,0,0.1405,0.9297
success,4,True,False,-0.1,10.0,l1,ge,0,0.1405,0.9297
success,8,True,True,-1.0,0.1,linf,lt,0,0.1402,0.9593
success,8,True,False,-1.0,0.1,l1,lt,-5,0.1392,0.9641
success,7,True,False,-1.0,0.1,l1n,lt,-5,0.1392,0.9641
success,8,True,True,-1.0,0.1,l1 l1n linf,lt,0,0.1392,0.9641
success,8,True,True,-1.0,0.1,l1 linf,lt,-1,0.1392,0.9641
success,8,True,True,-1.0,0.1,l1 linf,lt,0,0.1392,0.9641
success,8,True,True,-1.0,0.1,l1,lt,-5,0.1392,0.9641
success,-4,True,False,-1.0,0.1,l1 l1n,ge,0,0.1392,0.9641
success,-4,True,False,-1.0,0.1,l1n,gt,0,0.1392,0.9641
success,8,True,False,-1.0,0.1,l1n,ge,0,0.1392,0.9641
success,7,True,False,-1.0,0.1,l1 linf,gt,0,0.1392,0.9641
success,8,True,True,-1.0,0.1,l1 linf,ge,0,0.1392,0.9641
success,7,True,False,-1.0,0.1,l1 l1n linf,lt,-5,0.1392,0.9641
success,7,True,False,-1.0,0.1,l1 linf,le,0,0.1392,0.9641
success,8,True,True,-100.0,100.0,linf,gt,5,0.1354,0.9296
success,-4,True,True,-10.0,1.0,linf,gt,1,0.1348,0.9471
success,-3,True,False,-10.0,1.0,linf,lt,0,0.1348,0.9471
success,7,True,False,-10.0,1.0,linf,gt,5,0.1348,0.9471
success,8,True,True,-1.0,100.0,linf,lt,-5,0.1348,0.9422
success,-4,True,True,-10.0,1.0,linf,lt,0,0.1348,0.9471
success,8,True,False,-1.0,100.0,linf,lt,-1,0.1348,0.9422
success,7,True,False,-10.0,1.0,linf,lt,-1,0.1348,0.9471
success,7,True,False,-1.0,100.0,linf,gt,5,0.1348,0.9422
success,7,True,False,-1.0,100.0,linf,ge,0,0.1348,0.9422
success,-4,True,False,-1.0,1000.0,linf,le,0,0.1343,0.9318
success,-4,True,False,-1.0,1000.0,linf,ge,0,0.1343,0.9318
success,-4,True,False,-1.0,1000.0,linf,lt,0,0.1343,0.9318
success,7,True,True,-10.0,10.0,linf,lt,-1,0.1338,0.9454
success,-4,True,True,-10.0,100.0,linf,lt,0,0.1338,0.9178
success,-4,True,False,-10.0,100.0,linf,ge,0,0.1338,0.9178
success,-4,True,False,-1.0,1.0,linf,lt,0,0.1332,0.9205
success,-3,True,True,-1.0,1.0,linf,le,0,0.1332,0.9205
success,7,True,False,-1.0,1.0,linf,gt,5,0.1332,0.9205
success,-3,True,True,-1.0,1.0,linf,ge,0,0.1332,0.9205
success,7,True,False,-1.0,10.0,linf,lt,-1,0.1331,0.9261
success,-3,True,True,-1.0,10.0,linf,gt,1,0.1331,0.9261
success,-3,True,False,-1.0,10.0,linf,lt,0,0.1331,0.9261
success,-4,True,False,-1.0,10.0,linf,gt,1,0.1331,0.9261
success,-3,True,True,-1.0,10.0,linf,lt,-5,0.1331,0.9261
success,-3,True,False,-100.0,1.0,linf,lt,-5,0.1329,0.9455
success,-3,True,True,-100.0,10.0,linf,gt,1,0.1329,0.937
success,-4,True,True,-100.0,10.0,linf,gt,0,0.1329,0.937
success,-3,True,True,-100.0,1.0,linf,lt,0,0.1329,0.9455
success,7,True,True,-100.0,10.0,linf,gt,5,0.1329,0.937
success,6,True,False,-10.0,1000.0,l1n linf,gt,1,0.1324,0.9316
success,5,True,True,-10.0,100.0,l1n linf,ge,0,0.1324,0.9316
success,-6,True,False,-100.0,100.0,l1n linf,gt,0,0.1324,0.9316
success,-6,True,True,-10.0,100.0,l1n linf,lt,0,0.1324,0.9316
success,-6,True,True,-10.0,1.0,l1n linf,lt,-1,0.1324,0.9316
success,6,True,False,-1.0,100.0,l1n linf,lt,0,0.1324,0.9316
success,6,True,False,-1.0,10.0,l1n linf,lt,-1,0.1324,0.9316
success,6,True,False,-1.0,100.0,l1n linf,gt,1,0.1324,0.9316
success,-6,True,False,-1000.0,10.0,l1n linf,lt,-5,0.1324,0.9316
success,6,True,True,-10.0,1.0,l1n linf,gt,0,0.1324,0.9316
success,-5,True,False,-1.0,1.0,l1n linf,le,0,0.1324,0.9316
success,5,True,False,-100.0,1.0,l1n linf,gt,1,0.1324,0.9316
success,5,True,True,-100.0,1000.0,l1n linf,lt,-5,0.1324,0.9316
success,-5,True,True,-1000.0,1000.0,l1n linf,lt,0,0.1324,0.9316
success,6,True,False,-100.0,10.0,l1n linf,le,0,0.1324,0.9316
success,5,True,False,-10.0,1.0,l1n linf,gt,1,0.1324,0.9316
success,5,True,False,-10.0,100.0,l1n linf,lt,-5,0.1324,0.9316
success,6,True,False,-1000.0,100.0,l1n linf,lt,-1,0.1324,0.9316
success,-5,True,True,-1000.0,1000.0,l1n linf,lt,-5,0.1324,0.9316
success,6,True,False,-1000.0,10.0,l1n linf,le,0,0.1324,0.9316
success,-5,True,True,-100.0,1.0,l1n linf,ge,0,0.1324,0.9316
success,6,True,True,-10.0,10.0,l1n linf,le,0,0.1324,0.9316
success,-5,True,True,-100.0,1000.0,l1n linf,gt,5,0.1324,0.9316
success,-6,True,True,-1000.0,1.0,l1n linf,ge,0,0.1324,0.9316
success,-6,True,True,-100.0,100.0,l1n linf,ge,0,0.1324,0.9316
success,-5,True,False,-100.0,1000.0,l1n linf,le,0,0.1324,0.9316
success,-5,True,True,-1.0,1000.0,l1n linf,ge,0,0.1324,0.9316
success,5,True,False,-1000.0,100.0,l1n linf,gt,5,0.1324,0.9316
success,5,True,False,-1.0,1.0,l1n linf,lt,0,0.1324,0.9316
success,-5,True,True,-100.0,100.0,l1n linf,lt,-1,0.1324,0.9316
success,6,True,True,-1.0,1.0,l1n linf,lt,-1,0.1324,0.9316
success,6,True,False,-1000.0,10.0,l1n linf,lt,0,0.1324,0.9316
success,5,True,True,-10.0,1000.0,l1n linf,lt,0,0.1324,0.9316
success,-5,True,False,-1000.0,1000.0,l1n linf,lt,-1,0.1324,0.9316
success,-6,True,True,-1000.0,100.0,l1n linf,gt,5,0.1324,0.9316
success,6,True,False,-1000.0,1000.0,l1n linf,gt,5,0.1324,0.9316
success,-6,True,True,-100.0,100.0,l1n linf,lt,0,0.1324,0.9316
success,-6,True,True,-1.0,10.0,l1n linf,gt,5,0.1324,0.9316
success,-5,True,False,-1.0,1000.0,l1n linf,lt,-1,0.1324,0.9316
success,-5,True,False,-1.0,10.0,l1n linf,le,0,0.1324,0.9316
success,-6,True,False,-10.0,1.0,l1n linf,lt,-1,0.1324,0.9316
success,6,True,False,-10.0,100.0,l1n linf,lt,-5,0.1324,0.9316
success,-6,True,True,-1.0,10.0,l1n linf,gt,0,0.1324,0.9316
success,6,True,False,-10.0,100.0,l1n linf,gt,1,0.1324,0.9316
success,-5,True,True,-1000.0,1.0,l1n linf,gt,5,0.1324,0.9316
success,6,True,False,-1000.0,10.0,l1n linf,lt,-1,0.1324,0.9316
success,-5,True,True,-1.0,1000.0,l1n linf,lt,-5,0.1324,0.9316
success,5,True,True,-1000.0,1000.0,l1n linf,gt,1,0.1324,0.9316
success,-5,True,False,-1000.0,1000.0,l1n linf,lt,-5,0.1324,0.9316
success,6,True,True,-1.0,1.0,l1n linf,gt,5,0.1324,0.9316
success,3,True,False,-0.1,100.0,l1n linf,lt,-5,0.1323,0.9041
success,3,True,True,-0.1,10.0,l1n linf,gt,1,0.1323,0.9041
success,8,True,True,-100.0,1000.0,linf,gt,0,0.1323,0.9273
success,-8,True,True,-0.1,100.0,l1n linf,lt,-1,0.1323,0.9041
success,7,True,True,-1000.0,100.0,linf,lt,0,0.1323,0.9143
success,-7,True,False,-0.1,10.0,l1n linf,lt,-5,0.1323,0.9041
success,-7,True,False,-0.1,100.0,l1n linf,ge,0,0.1323,0.9041
success,4,True,False,-0.1,10.0,l1n linf,lt,0,0.1323,0.9041
success,-7,True,True,-0.1,1000.0,l1n linf,lt,-5,0.1323,0.9042
success,-4,True,False,-1000.0,100.0,linf,lt,0,0.1323,0.9143
success,7,True,False,-100.0,1000.0,linf,le,0,0.1323,0.9273
success,-8,True,True,-0.1,100.0,l1n linf,gt,5,0.1323,0.9041
success,4,True,True,-0.1,100.0,l1n linf,gt,0,0.1323,0.9041
success,-4,True,True,-10.0,1000.0,linf,ge,0,0.1322,0.9433
success,7,True,False,-10.0,1000.0,linf,lt,-5,0.1322,0.9433
success,-3,True,True,-10.0,1000.0,linf,lt,-5,0.1322,0.9433
success,7,True,False,-10.0,1000.0,linf,gt,0,0.1322,0.9433
success,-4,True,True,-10.0,1000.0,linf,lt,-1,0.1322,0.9433
success,-4,True,False,-1000.0,1.0,linf,gt,1,0.1311,0.9438
success,-4,True,False,-1000.0,1.0,linf,lt,-1,0.1311,0.9438
success,-4,True,True,-1000.0,1.0,linf,lt,0,0.1311,0.9438
success,8,True,False,-1000.0,1.0,linf,lt,-5,0.1311,0.9438
success,-3,True,False,-1000.0,1.0,linf,gt,5,0.1311,0.9438
success,-4,True,True,-1000.0,1.0,linf,ge,0,0.1311,0.9438
success,-3,True,True,-1000.0,1000.0,linf,lt,-5,0.1308,0.9208
success,8,True,True,-1000.0,1000.0,linf,gt,5,0.1308,0.9208
success,-3,True,False,-100.0,1000.0,l1n linf,lt,-5,0.129,0.9079
success,-3,True,False,-1.0,1000.0,l1n linf,ge,0,0.129,0.9076
success,-4,True,True,-100.0,1000.0,l1n linf,gt,1,0.129,0.9079
success,-3,True,True,-100.0,100.0,l1n linf,lt,0,0.129,0.9079
success,8,True,True,-10.0,10.0,l1n linf,gt,0,0.129,0.9079
success,8,True,True,-1.0,10.0,l1n linf,lt,-1,0.129,0.9079
success,-4,True,True,-10.0,10.0,l1n linf,gt,0,0.129,0.9079
success,8,True,False,-10.0,1000.0,l1n linf,ge,0,0.129,0.9079
success,-4,True,True,-10.0,100.0,l1n linf,lt,-1,0.129,0.9076
success,-3,True,False,-10.0,1000.0,l1n linf,lt,-5,0.129,0.9079
success,7,True,True,-1000.0,100.0,l1n linf,lt,0,0.129,0.9079
success,7,True,False,-1000.0,1.0,l1n linf,gt,5,0.129,0.9079
success,-4,True,False,-10.0,1.0,l1n linf,lt,-5,0.129,0.9078
success,-3,True,False,-10.0,1000.0,l1n linf,ge,0,0.129,0.9079
success,7,True,True,-10.0,1.0,l1n linf,ge,0,0.129,0.9078
success,7,True,False,-10.0,10.0,l1n linf,gt,0,0.129,0.9079
success,8,True,True,-100.0,1000.0,l1n linf,lt,0,0.129,0.9079
success,-3,True,True,-100.0,10.0,l1n linf,lt,-5,0.129,0.9077
success,7,True,True,-1.0,100.0,l1n linf,lt,0,0.129,0.9079
success,-4,True,True,-1000.0,1000.0,l1n linf,le,0,0.129,0.9078
success,-4,True,True,-100.0,10.0,l1n linf,lt,-1,0.129,0.9077
success,-4,True,True,-100.0,1000.0,l1n linf,le,0,0.129,0.9079
success,8,True,True,-10.0,1.0,l1n linf,gt,1,0.129,0.9078
success,-4,True,True,-100.0,1000.0,l1n linf,ge,0,0.129,0.9079
success,8,True,False,-10.0,1000.0,l1n linf,gt,0,0.129,0.9079
success,8,True,False,-1000.0,10.0,l1n linf,gt,0,0.129,0.9078
success,-4,True,True,-1.0,1.0,l1n linf,ge,0,0.129,0.9076
success,-3,True,True,-1.0,1000.0,l1n linf,ge,0,0.129,0.9076
success,-4,True,False,-1.0,10.0,l1n linf,gt,1,0.129,0.9079
success,7,True,False,-10.0,1.0,l1n linf,ge,0,0.129,0.9078
success,-4,True,False,-1.0,100.0,l1n linf,gt,0,0.129,0.9079
success,-4,True,True,-1000.0,10.0,l1n linf,lt,0,0.129,0.9078
success,-3,True,True,-100.0,100.0,l1n linf,lt,-1,0.129,0.9079
success,-3,True,False,-1000.0,100.0,l1n linf,lt,0,0.129,0.9079
success,7,True,False,-10.0,1.0,l1n linf,gt,0,0.129,0.9078
success,8,True,True,-1000.0,10.0,l1n linf,lt,-5,0.129,0.9078
success,-4,True,False,-100.0,100.0,l1n linf,gt,5,0.129,0.9079
success,-4,True,True,-1.0,100.0,l1n linf,ge,0,0.129,0.9079
success,7,True,True,-100.0,100.0,l1n linf,gt,0,0.129,0.9079
success,8,True,False,-100.0,100.0,l1n linf,lt,-1,0.129,0.9079
success,8,True,False,-10.0,100.0,l1n linf,lt,-5,0.129,0.9076
success,-4,True,True,-1000.0,10.0,l1n linf,gt,5,0.129,0.9078
success,7,True,True,-10.0,1.0,l1n linf,gt,1,0.129,0.9078
success,8,True,True,-10.0,100.0,l1n linf,le,0,0.129,0.9076
success,8,True,True,-1.0,1.0,l1n linf,gt,1,0.129,0.9076
success,7,True,False,-1000.0,1.0,l1n linf,lt,0,0.129,0.9079
success,-3,True,False,-10.0,1.0,l1n linf,ge,0,0.129,0.9078
success,-4,True,True,-1000.0,1000.0,l1n linf,lt,-5,0.129,0.9078
success,-4,True,True,-100.0,10.0,l1n linf,gt,0,0.129,0.9077
success,7,True,False,-1000.0,1.0,l1n linf,lt,-5,0.129,0.9079
